,Years,CH4(ppb),Temp(Celsius),Temp(Kelvin),CO2(ppm),years_workaround
2148,1146.79089,399.3,0.88,218.3,420.0,11.4679089
2149,1160.92249,399.3,0.88,218.3,420.0,11.6092249
2150,1174.39355,399.3,0.88,218.3,420.0,11.7439355
2151,1188.11206,399.3,0.88,218.3,420.0,11.8811206
2152,1201.49829,399.3,0.88,218.3,420.0,12.0149829
2153,1215.03625,399.3,0.88,218.3,420.0,12.150362500000002
2154,1229.32214,399.3,0.88,218.3,420.0,12.2932214
2155,1243.60388,399.3,0.88,218.3,420.0,12.436038799999999
2156,1258.22241,399.3,0.88,218.3,420.0,12.582224100000001
2157,1272.59155,399.3,0.88,218.3,420.0,12.725915500000001
2158,1286.97961,399.3,0.88,218.3,420.0,12.8697961
2159,1301.70935,399.3,0.88,218.3,420.0,13.017093500000001
2160,1315.86951,399.3,0.88,218.3,420.0,13.1586951
2161,1330.4541,399.3,0.88,218.3,420.0,13.304540999999999
2162,1344.70923,399.3,0.88,218.3,420.0,13.4470923
2163,1358.6217,399.3,0.88,218.3,420.0,13.586217
2164,1372.61572,399.3,0.88,218.3,420.0,13.7261572
2165,1386.61511,399.3,0.88,218.3,420.0,13.8661511
2166,1400.62073,399.3,0.88,218.3,420.0,14.006207300000002
2167,1415.92065,399.3,0.88,218.3,420.0,14.1592065
2168,1431.90051,399.3,0.88,218.3,420.0,14.3190051
2169,1447.89026,399.3,0.88,218.3,420.0,14.4789026
2170,1463.26855,399.3,0.88,218.3,420.0,14.632685500000001
2171,1478.73511,399.3,0.88,218.3,420.0,14.7873511
2172,1494.21582,399.3,0.88,218.3,420.0,14.9421582
2173,1509.67847,399.3,0.88,218.3,420.0,15.0967847
2174,1525.08606,399.3,0.88,218.3,420.0,15.250860600000001
2175,1540.51196,399.3,0.88,218.3,420.0,15.4051196
2176,1556.33752,399.3,0.88,218.3,420.0,15.563375200000001
2177,1571.98694,399.3,0.88,218.3,420.0,15.7198694
2178,1588.01611,399.3,0.88,218.3,420.0,15.8801611
2179,1604.08252,399.3,0.88,218.3,420.0,16.0408252
2180,1620.57983,399.3,0.88,218.3,420.0,16.205798299999998
2181,1637.10657,399.3,0.88,218.3,420.0,16.3710657
2182,1654.01477,399.3,0.88,218.3,420.0,16.5401477
2183,1670.17859,399.3,0.88,218.3,420.0,16.7017859
2184,1686.01746,399.3,0.88,218.3,420.0,16.8601746
2185,1702.25342,399.3,0.88,218.3,420.0,17.0225342
2186,1719.76782,399.3,0.88,218.3,420.0,17.1976782
2187,1736.97498,399.3,0.88,218.3,420.0,17.3697498
2188,1754.16895,399.3,0.88,218.3,420.0,17.5416895
2189,1770.60083,399.3,0.88,218.3,420.0,17.7060083
2190,1787.40186,399.3,0.88,218.3,420.0,17.8740186
2191,1804.23096,399.3,0.88,218.3,420.0,18.0423096
2192,1821.97449,399.3,0.88,218.3,420.0,18.219744900000002
2193,1839.34473,399.3,0.88,218.3,420.0,18.393447300000002
2194,1856.49829,399.3,0.88,218.3,420.0,18.5649829
2195,1872.56653,399.3,0.88,218.3,420.0,18.7256653
2196,1888.98816,399.3,0.88,218.3,420.0,18.889881600000002
2197,1905.45862,399.3,0.88,218.3,420.0,19.054586200000003
2198,1922.0116,399.3,0.88,218.3,420.0,19.220116
2199,1938.20874,399.3,0.88,218.3,420.0,19.3820874
2200,1955.51404,399.3,0.88,218.3,420.0,19.5551404
2201,1972.75623,399.3,0.88,218.3,420.0,19.7275623
2202,1990.00256,399.3,0.88,218.3,420.0,19.9000256
2203,2007.35229,399.3,0.88,218.3,420.0,20.0735229
2204,2025.23914,399.3,0.88,218.3,420.0,20.2523914
2205,2043.51099,399.3,0.88,218.3,420.0,20.4351099
2206,2060.98633,399.3,0.88,218.3,420.0,20.6098633
2207,2078.09888,399.3,0.88,218.3,420.0,20.7809888
2208,2095.21533,399.3,0.88,218.3,420.0,20.9521533
2209,2112.52783,399.3,0.88,218.3,420.0,21.1252783
2210,2129.74927,399.3,0.88,218.3,420.0,21.2974927
2211,2147.34131,399.3,0.88,218.3,420.0,21.4734131
2212,2165.32129,399.3,0.88,218.3,420.0,21.6532129
2213,2183.99536,399.3,0.88,218.3,420.0,21.839953599999998
2214,2202.29272,399.3,0.88,218.3,420.0,22.022927199999998
2215,2219.3938,399.3,0.88,218.3,420.0,22.193938
2216,2236.5647,399.3,0.88,218.3,420.0,22.365647
2217,2253.38916,399.3,0.88,218.3,420.0,22.5338916
2218,2270.87402,399.3,0.88,218.3,420.0,22.7087402
2219,2288.77588,399.3,0.88,218.3,420.0,22.8877588
2220,2306.32422,399.3,0.88,218.3,420.0,23.0632422
2221,2326.60645,399.3,0.88,218.3,420.0,23.266064500000002
2222,2346.90186,399.3,0.88,218.3,420.0,23.4690186
2223,2366.62476,399.3,0.88,218.3,420.0,23.666247600000002
2224,2385.38379,399.3,0.88,218.3,420.0,23.8538379
2225,2404.53833,399.3,0.88,218.3,420.0,24.045383299999997
2226,2423.7998,399.3,0.88,218.3,420.0,24.237997999999997
2227,2443.08032,399.3,0.88,218.3,420.0,24.4308032
2228,2462.51489,399.3,0.88,218.3,420.0,24.6251489
2229,2480.89111,399.3,0.88,218.3,420.0,24.8089111
2230,2499.64697,399.3,0.88,218.3,420.0,24.9964697
2231,2517.80176,399.3,0.88,218.3,420.0,25.178017599999997
2232,2535.12402,399.3,0.88,218.3,420.0,25.351240200000003
2233,2552.80396,399.3,0.88,218.3,420.0,25.528039600000003
2234,2570.83887,399.3,0.88,218.3,420.0,25.7083887
2235,2589.01855,399.3,0.88,218.3,420.0,25.890185499999998
2236,2607.20264,399.3,0.88,218.3,420.0,26.0720264
2237,2624.53931,399.3,0.88,218.3,420.0,26.2453931
2238,2641.80493,399.3,0.88,218.3,420.0,26.418049299999996
2239,2659.10327,399.3,0.88,218.3,420.0,26.5910327
2240,2678.04224,399.3,0.88,218.3,420.0,26.780422400000003
2241,2696.61401,399.3,0.88,218.3,420.0,26.966140099999997
2242,2714.85034,399.3,0.88,218.3,420.0,27.1485034
2243,2732.7207,399.3,0.88,218.3,420.0,27.327206999999998
2244,2750.24463,399.3,0.88,218.3,420.0,27.502446300000003
2245,2767.45288,399.3,0.88,218.3,420.0,27.674528799999997
2246,2784.27979,399.3,0.88,218.3,420.0,27.8427979
2247,2801.44702,399.3,0.88,218.3,420.0,28.0144702
2248,2818.38721,399.3,0.88,218.3,420.0,28.1838721
2249,2835.10181,399.3,0.88,218.3,420.0,28.3510181
2250,2851.81982,399.3,0.88,218.3,420.0,28.5181982
2251,2869.81689,399.3,0.88,218.3,420.0,28.6981689
2252,2888.01172,399.3,0.88,218.3,420.0,28.8801172
2253,2906.21045,399.3,0.88,218.3,420.0,29.0621045
2254,2924.22363,399.3,0.88,218.3,420.0,29.2422363
2255,2942.89673,399.3,0.88,218.3,420.0,29.4289673
2256,2961.21436,399.3,0.88,218.3,420.0,29.6121436
2257,2980.44849,399.3,0.88,218.3,420.0,29.804484900000002
2258,2999.6936,399.3,0.88,218.3,420.0,29.996936
2259,3018.71484,399.3,0.88,218.3,420.0,30.1871484
2260,3037.35205,399.3,0.88,218.3,420.0,30.373520499999998
2261,3055.99341,399.3,0.88,218.3,420.0,30.5599341
2262,3074.13501,399.3,0.88,218.3,420.0,30.7413501
2263,3092.03613,399.3,0.88,218.3,420.0,30.9203613
2264,3110.29199,399.3,0.88,218.3,420.0,31.102919900000003
2265,3128.5083,399.3,0.88,218.3,420.0,31.285083
2266,3146.72217,399.3,0.88,218.3,420.0,31.4672217
2267,3165.27637,399.3,0.88,218.3,420.0,31.6527637
2268,3185.7229,399.3,0.88,218.3,420.0,31.857229000000004
2269,3206.56641,399.3,0.88,218.3,420.0,32.0656641
2270,3226.7688,399.3,0.88,218.3,420.0,32.267688
2271,3246.86279,399.3,0.88,218.3,420.0,32.4686279
2272,3267.21094,399.3,0.88,218.3,420.0,32.6721094
2273,3286.70679,399.3,0.88,218.3,420.0,32.8670679
2274,3306.5813,399.3,0.88,218.3,420.0,33.065813
2275,3325.90356,399.3,0.88,218.3,420.0,33.259035600000004
2276,3345.50293,399.3,0.88,218.3,420.0,33.4550293
2277,3365.14771,399.3,0.88,218.3,420.0,33.6514771
2278,3385.10962,399.3,0.88,218.3,420.0,33.8510962
2279,3405.45874,399.3,0.88,218.3,420.0,34.0545874
2280,3425.45044,399.3,0.88,218.3,420.0,34.2545044
2281,3445.16016,399.3,0.88,218.3,420.0,34.4516016
2282,3464.87329,399.3,0.88,218.3,420.0,34.6487329
2283,3483.79248,399.3,0.88,218.3,420.0,34.8379248
2284,3503.07251,399.3,0.88,218.3,420.0,35.0307251
2285,3522.05103,399.3,0.88,218.3,420.0,35.2205103
2286,3540.56226,399.3,0.88,218.3,420.0,35.4056226
2287,3559.07617,399.3,0.88,218.3,420.0,35.5907617
2288,3578.32837,399.3,0.88,218.3,420.0,35.7832837
2289,3598.29468,399.3,0.88,218.3,420.0,35.9829468
2290,3617.72217,399.3,0.88,218.3,420.0,36.1772217
2291,3635.78711,399.3,0.88,218.3,420.0,36.357871100000004
2292,3653.85449,399.3,0.88,218.3,420.0,36.538544900000005
2293,3672.00122,399.3,0.88,218.3,420.0,36.7200122
2294,3690.64551,399.3,0.88,218.3,420.0,36.906455099999995
2295,3708.94678,399.3,0.88,218.3,420.0,37.0894678
2296,3727.1001,399.3,0.88,218.3,420.0,37.271001
2297,3745.50146,399.3,0.88,218.3,420.0,37.4550146
2298,3763.56421,399.3,0.88,218.3,420.0,37.6356421
2299,3782.9856,399.3,0.88,218.3,420.0,37.829856
2300,3802.25,399.3,0.88,218.3,420.0,38.0225
2301,3821.60449,399.3,0.88,218.3,420.0,38.2160449
2302,3841.62109,399.3,0.88,218.3,420.0,38.4162109
2303,3861.26953,399.3,0.88,218.3,420.0,38.6126953
2304,3880.94751,399.3,0.88,218.3,420.0,38.8094751
2305,3900.47876,399.3,0.88,218.3,420.0,39.0047876
2306,3919.72363,399.3,0.88,218.3,420.0,39.1972363
2307,3939.896,399.3,0.88,218.3,420.0,39.39896
2308,3960.07056,399.3,0.88,218.3,420.0,39.6007056
2309,3979.64185,399.3,0.88,218.3,420.0,39.7964185
2310,3999.41675,399.3,0.88,218.3,420.0,39.994167499999996
2311,4019.15869,399.3,0.88,218.3,420.0,40.191586900000004
2312,4037.8606,399.3,0.88,218.3,420.0,40.378606
2313,4056.91699,399.3,0.88,218.3,420.0,40.5691699
2314,4076.0918,399.3,0.88,218.3,420.0,40.760918000000004
2315,4095.42676,399.3,0.88,218.3,420.0,40.9542676
2316,4114.76318,399.3,0.88,218.3,420.0,41.1476318
2317,4134.00732,399.3,0.88,218.3,420.0,41.3400732
2318,4153.67773,399.3,0.88,218.3,420.0,41.536777300000004
2319,4173.31543,399.3,0.88,218.3,420.0,41.733154299999995
2320,4192.83838,399.3,0.88,218.3,420.0,41.9283838
2321,4212.36182,399.3,0.88,218.3,420.0,42.1236182
2322,4231.44238,399.3,0.88,218.3,420.0,42.31442380000001
2323,4250.30615,399.3,0.88,218.3,420.0,42.5030615
2324,4269.17041,399.3,0.88,218.3,420.0,42.691704099999995
2325,4288.05469,399.3,0.88,218.3,420.0,42.8805469
2326,4306.93359,399.3,0.88,218.3,420.0,43.0693359
2327,4326.36182,399.3,0.88,218.3,420.0,43.2636182
2328,4346.73633,399.3,0.88,218.3,420.0,43.467363299999995
2329,4367.11133,399.3,0.88,218.3,420.0,43.671113299999995
2330,4386.60889,399.3,0.88,218.3,420.0,43.8660889
2331,4406.00635,399.3,0.88,218.3,420.0,44.0600635
2332,4425.51172,399.3,0.88,218.3,420.0,44.2551172
2333,4445.25098,399.3,0.88,218.3,420.0,44.4525098
2334,4464.99072,399.3,0.88,218.3,420.0,44.6499072
2335,4483.77734,399.3,0.88,218.3,420.0,44.837773399999996
2336,4502.65186,399.3,0.88,218.3,420.0,45.0265186
2337,4521.39404,399.3,0.88,218.3,420.0,45.2139404
2338,4541.82617,399.3,0.88,218.3,420.0,45.4182617
2339,4562.2583,399.3,0.88,218.3,420.0,45.622583000000006
2340,4582.21631,399.3,0.88,218.3,420.0,45.8221631
2341,4601.92871,399.3,0.88,218.3,420.0,46.0192871
2342,4621.9917,399.3,0.88,218.3,420.0,46.219916999999995
2343,4641.60693,399.3,0.88,218.3,420.0,46.4160693
2344,4661.22119,399.3,0.88,218.3,420.0,46.612211900000005
2345,4680.94629,399.3,0.88,218.3,420.0,46.8094629
2346,4701.09961,399.3,0.88,218.3,420.0,47.0109961
2347,4720.87256,399.3,0.88,218.3,420.0,47.2087256
2348,4740.53955,399.3,0.88,218.3,420.0,47.405395500000004
2349,4760.20654,399.3,0.88,218.3,420.0,47.6020654
2350,4780.67578,399.3,0.88,218.3,420.0,47.80675779999999
2351,4801.0752,399.3,0.88,218.3,420.0,48.010752000000004
2352,4821.48047,399.3,0.88,218.3,420.0,48.2148047
2353,4842.29346,399.3,0.88,218.3,420.0,48.4229346
2354,4862.72705,399.3,0.88,218.3,420.0,48.6272705
2355,4882.10645,399.3,0.88,218.3,420.0,48.821064500000006
2356,4901.39893,399.3,0.88,218.3,420.0,49.013989300000006
2357,4920.32568,399.3,0.88,218.3,420.0,49.2032568
2358,4939.11084,399.3,0.88,218.3,420.0,49.3911084
2359,4958.24121,399.3,0.88,218.3,420.0,49.5824121
2360,4977.55811,399.3,0.88,218.3,420.0,49.7755811
2361,4997.41162,399.3,0.88,218.3,420.0,49.9741162
2362,5017.63135,399.3,0.88,218.3,420.0,50.1763135
2363,5037.27734,399.3,0.88,218.3,420.0,50.3727734
2364,5056.9209,399.3,0.88,218.3,420.0,50.569209
2365,5077.15576,399.3,0.88,218.3,420.0,50.771557599999994
2366,5097.24316,399.3,0.88,218.3,420.0,50.9724316
2367,5117.65625,399.3,0.88,218.3,420.0,51.1765625
2368,5136.65674,399.3,0.88,218.3,420.0,51.3665674
2369,5156.00537,399.3,0.88,218.3,420.0,51.5600537
2370,5174.81885,399.3,0.88,218.3,420.0,51.7481885
2371,5193.40039,399.3,0.88,218.3,420.0,51.9340039
2372,5212.32373,399.3,0.88,218.3,420.0,52.1232373
2373,5232.35645,399.3,0.88,218.3,420.0,52.3235645
2374,5253.08057,399.3,0.88,218.3,420.0,52.5308057
2375,5273.03516,399.3,0.88,218.3,420.0,52.730351600000006
2376,5292.75488,399.3,0.88,218.3,420.0,52.927548800000004
2377,5312.11328,399.3,0.88,218.3,420.0,53.1211328
2378,5331.5127,399.3,0.88,218.3,420.0,53.315127000000004
2379,5350.51611,399.3,0.88,218.3,420.0,53.505161099999995
2380,5369.94189,399.3,0.88,218.3,420.0,53.6994189
2381,5389.17773,399.3,0.88,218.3,420.0,53.8917773
2382,5408.76025,399.3,0.88,218.3,420.0,54.0876025
2383,5430.22119,399.3,0.88,218.3,420.0,54.3022119
2384,5452.77002,399.3,0.88,218.3,420.0,54.5277002
2385,5474.10742,399.3,0.88,218.3,420.0,54.7410742
2386,5495.14404,399.3,0.88,218.3,420.0,54.9514404
2387,5516.06982,399.3,0.88,218.3,420.0,55.1606982
2388,5538.56299,399.3,0.88,218.3,420.0,55.385629900000005
2389,5560.64307,399.3,0.88,218.3,420.0,55.606430700000004
2390,5579.5249,399.3,0.88,218.3,420.0,55.795249000000005
2391,5597.93359,399.3,0.88,218.3,420.0,55.979335899999995
2392,5617.146,399.3,0.88,218.3,420.0,56.171459999999996
2393,5636.84375,399.3,0.88,218.3,420.0,56.3684375
2394,5656.90234,399.3,0.88,218.3,420.0,56.5690234
2395,5676.67773,399.3,0.88,218.3,420.0,56.7667773
2396,5696.82275,399.3,0.88,218.3,420.0,56.968227500000005
2397,5716.83252,399.3,0.88,218.3,420.0,57.1683252
2398,5736.2915,399.3,0.88,218.3,420.0,57.362915
2399,5756.10742,399.3,0.88,218.3,420.0,57.5610742
2400,5774.45898,399.3,0.88,218.3,420.0,57.7445898
2401,5793.03125,399.3,0.88,218.3,420.0,57.9303125
2402,5811.41699,399.3,0.88,218.3,420.0,58.1141699
2403,5830.54785,399.3,0.88,218.3,420.0,58.3054785
2404,5849.67529,399.3,0.88,218.3,420.0,58.496752900000004
2405,5868.10498,399.3,0.88,218.3,420.0,58.681049800000004
2406,5886.7168,399.3,0.88,218.3,420.0,58.867168
2407,5905.14307,399.3,0.88,218.3,420.0,59.0514307
2408,5925.8252,399.3,0.88,218.3,420.0,59.258252
2409,5946.12646,399.3,0.88,218.3,420.0,59.46126460000001
2410,5967.26807,399.3,0.88,218.3,420.0,59.6726807
2411,5988.59326,399.3,0.88,218.3,420.0,59.8859326
2412,6008.73047,399.3,0.88,218.3,420.0,60.087304700000004
2413,6027.92334,399.3,0.88,218.3,420.0,60.2792334
2414,6047.11182,399.3,0.88,218.3,420.0,60.4711182
2415,6066.76611,399.3,0.88,218.3,420.0,60.6676611
2416,6086.92725,399.3,0.88,218.3,420.0,60.869272499999994
2417,6106.67334,399.3,0.88,218.3,420.0,61.066733400000004
2418,6126.71484,399.3,0.88,218.3,420.0,61.267148399999996
2419,6146.75195,399.3,0.88,218.3,420.0,61.4675195
2420,6165.99609,399.3,0.88,218.3,420.0,61.659960899999994
2421,6185.56348,399.3,0.88,218.3,420.0,61.8556348
2422,6205.3252,399.3,0.88,218.3,420.0,62.053252
2423,6224.92188,399.3,0.88,218.3,420.0,62.2492188
2424,6244.90576,399.3,0.88,218.3,420.0,62.449057599999996
2425,6265.25293,399.3,0.88,218.3,420.0,62.6525293
2426,6285.96436,399.3,0.88,218.3,420.0,62.8596436
2427,6306.17871,399.3,0.88,218.3,420.0,63.061787100000004
2428,6325.78125,399.3,0.88,218.3,420.0,63.2578125
2429,6346.05469,399.3,0.88,218.3,420.0,63.4605469
2430,6367.22217,399.3,0.88,218.3,420.0,63.6722217
2431,6387.99365,399.3,0.88,218.3,420.0,63.87993650000001
2432,6409.05469,399.3,0.88,218.3,420.0,64.09054689999999
2433,6430.11035,399.3,0.88,218.3,420.0,64.3011035
2434,6449.43555,399.3,0.88,218.3,420.0,64.4943555
2435,6468.30127,399.3,0.88,218.3,420.0,64.6830127
2436,6487.40918,399.3,0.88,218.3,420.0,64.8740918
2437,6508.77686,399.3,0.88,218.3,420.0,65.0877686
2438,6530.53564,399.3,0.88,218.3,420.0,65.3053564
2439,6550.47754,399.3,0.88,218.3,420.0,65.5047754
2440,6569.66113,399.3,0.88,218.3,420.0,65.6966113
2441,6590.10791,399.3,0.88,218.3,420.0,65.9010791
2442,6611.98047,399.3,0.88,218.3,420.0,66.1198047
2443,6633.31201,399.3,0.88,218.3,420.0,66.3331201
2444,6654.39893,399.3,0.88,218.3,420.0,66.5439893
2445,6675.47266,399.3,0.88,218.3,420.0,66.7547266
2446,6695.09766,399.3,0.88,218.3,420.0,66.9509766
2447,6714.92676,399.3,0.88,218.3,420.0,67.1492676
2448,6734.95068,399.3,0.88,218.3,420.0,67.3495068
2449,6754.85059,399.3,0.88,218.3,420.0,67.5485059
2450,6775.19922,399.3,0.88,218.3,420.0,67.7519922
2451,6796.66455,399.3,0.88,218.3,420.0,67.9666455
2452,6817.73438,399.3,0.88,218.3,420.0,68.1773438
2453,6837.80859,399.3,0.88,218.3,420.0,68.3780859
2454,6857.56445,399.3,0.88,218.3,420.0,68.5756445
2455,6876.75293,399.3,0.88,218.3,420.0,68.76752929999999
2456,6894.72949,399.3,0.88,218.3,420.0,68.9472949
2457,6913.03467,399.3,0.88,218.3,420.0,69.1303467
2458,6933.19678,399.3,0.88,218.3,420.0,69.3319678
2459,6953.43799,399.3,0.88,218.3,420.0,69.5343799
2460,6973.75098,399.3,0.88,218.3,420.0,69.7375098
2461,6993.71631,399.3,0.88,218.3,420.0,69.93716309999999
2462,7013.37988,399.3,0.88,218.3,420.0,70.13379880000001
2463,7034.45752,399.3,0.88,218.3,420.0,70.3445752
2464,7055.52197,399.3,0.88,218.3,420.0,70.5552197
2465,7076.34229,399.3,0.88,218.3,420.0,70.7634229
2466,7096.71631,399.3,0.88,218.3,420.0,70.9671631
2467,7117.57666,399.3,0.88,218.3,420.0,71.1757666
2468,7138.54639,399.3,0.88,218.3,420.0,71.3854639
2469,7159.63916,399.3,0.88,218.3,420.0,71.5963916
2470,7183.03809,399.3,0.88,218.3,420.0,71.8303809
2471,7206.14893,399.3,0.88,218.3,420.0,72.0614893
2472,7227.69482,399.3,0.88,218.3,420.0,72.27694819999999
2473,7248.8374,399.3,0.88,218.3,420.0,72.48837400000001
2474,7270.31396,399.3,0.88,218.3,420.0,72.7031396
2475,7291.77637,399.3,0.88,218.3,420.0,72.9177637
2476,7311.01465,399.3,0.88,218.3,420.0,73.1101465
2477,7329.80273,399.3,0.88,218.3,420.0,73.2980273
2478,7349.2124,399.3,0.88,218.3,420.0,73.492124
2479,7370.96484,399.3,0.88,218.3,420.0,73.70964839999999
2480,7392.32568,399.3,0.88,218.3,420.0,73.9232568
2481,7414.37549,399.3,0.88,218.3,420.0,74.1437549
2482,7436.4126,399.3,0.88,218.3,420.0,74.364126
2483,7457.46973,399.3,0.88,218.3,420.0,74.5746973
2484,7477.94238,399.3,0.88,218.3,420.0,74.7794238
2485,7498.46387,399.3,0.88,218.3,420.0,74.98463869999999
2486,7518.73486,399.3,0.88,218.3,420.0,75.18734859999999
2487,7538.68262,399.3,0.88,218.3,420.0,75.3868262
2488,7557.28027,399.3,0.88,218.3,420.0,75.5728027
2489,7576.21826,399.3,0.88,218.3,420.0,75.7621826
2490,7595.2207,399.3,0.88,218.3,420.0,75.952207
2491,7614.23779,399.3,0.88,218.3,420.0,76.1423779
2492,7633.49609,399.3,0.88,218.3,420.0,76.3349609
2493,7654.58057,399.3,0.88,218.3,420.0,76.5458057
2494,7675.59277,399.3,0.88,218.3,420.0,76.7559277
2495,7694.80908,399.3,0.88,218.3,420.0,76.9480908
2496,7713.66211,399.3,0.88,218.3,420.0,77.1366211
2497,7733.28223,399.3,0.88,218.3,420.0,77.3328223
2498,7753.18359,399.3,0.88,218.3,420.0,77.53183589999999
2499,7773.04932,399.3,0.88,218.3,420.0,77.7304932
2500,7792.45361,399.3,0.88,218.3,420.0,77.9245361
2501,7812.20361,399.3,0.88,218.3,420.0,78.1220361
2502,7833.15186,399.3,0.88,218.3,420.0,78.3315186
2503,7854.24023,399.3,0.88,218.3,420.0,78.5424023
2504,7874.2207,399.3,0.88,218.3,420.0,78.742207
2505,7893.61865,399.3,0.88,218.3,420.0,78.9361865
2506,7913.12061,399.3,0.88,218.3,420.0,79.1312061
2507,7932.94727,399.3,0.88,218.3,420.0,79.3294727
2508,7952.77002,399.3,0.88,218.3,420.0,79.5277002
2509,7973.72852,399.3,0.88,218.3,420.0,79.7372852
2510,7994.78516,399.3,0.88,218.3,420.0,79.9478516
2511,8016.25537,399.3,0.88,218.3,420.0,80.1625537
2512,8037.89941,399.3,0.88,218.3,420.0,80.3789941
2513,8060.00879,399.3,0.88,218.3,420.0,80.6000879
2514,8082.52441,399.3,0.88,218.3,420.0,80.8252441
2515,8104.10156,399.3,0.88,218.3,420.0,81.0410156
2516,8124.47559,399.3,0.88,218.3,420.0,81.2447559
2517,8145.28857,399.3,0.88,218.3,420.0,81.4528857
2518,8168.22363,399.3,0.88,218.3,420.0,81.6822363
2519,8191.03564,399.3,0.88,218.3,420.0,81.9103564
2520,8213.10742,399.3,0.88,218.3,420.0,82.1310742
2521,8235.14648,399.3,0.88,218.3,420.0,82.35146479999999
2522,8255.94727,399.3,0.88,218.3,420.0,82.5594727
2523,8276.73535,399.3,0.88,218.3,420.0,82.76735350000001
2524,8297.71387,399.3,0.88,218.3,420.0,82.9771387
2525,8318.74023,399.3,0.88,218.3,420.0,83.18740229999999
2526,8339.99707,399.3,0.88,218.3,420.0,83.3999707
2527,8361.41699,399.3,0.88,218.3,420.0,83.6141699
2528,8383.13184,399.3,0.88,218.3,420.0,83.8313184
2529,8405.27148,399.3,0.88,218.3,420.0,84.05271479999999
2530,8426.94141,399.3,0.88,218.3,420.0,84.26941409999999
2531,8447.5625,399.3,0.88,218.3,420.0,84.475625
2532,8468.13672,399.3,0.88,218.3,420.0,84.68136720000001
2533,8488.25391,399.3,0.88,218.3,420.0,84.88253909999999
2534,8508.36719,399.3,0.88,218.3,420.0,85.08367190000001
2535,8528.88184,399.3,0.88,218.3,420.0,85.2888184
2536,8549.50879,399.3,0.88,218.3,420.0,85.4950879
2537,8569.625,399.3,0.88,218.3,420.0,85.69625
2538,8589.31641,399.3,0.88,218.3,420.0,85.89316409999999
2539,8608.98145,399.3,0.88,218.3,420.0,86.08981449999999
2540,8628.54395,399.3,0.88,218.3,420.0,86.2854395
2541,8648.09375,399.3,0.88,218.3,420.0,86.4809375
2542,8668.16602,399.3,0.88,218.3,420.0,86.68166020000001
2543,8688.30762,399.3,0.88,218.3,420.0,86.88307619999999
2544,8708.86133,399.3,0.88,218.3,420.0,87.08861329999999
2545,8729.69824,399.3,0.88,218.3,420.0,87.29698239999999
2546,8750.14453,399.3,0.88,218.3,420.0,87.5014453
2547,8769.94727,399.3,0.88,218.3,420.0,87.6994727
2548,8789.86426,399.3,0.88,218.3,420.0,87.8986426
2549,8811.45508,399.3,0.88,218.3,420.0,88.1145508
2550,8833.03223,399.3,0.88,218.3,420.0,88.3303223
2551,8852.47656,399.3,0.88,218.3,420.0,88.5247656
2552,8871.72363,399.3,0.88,218.3,420.0,88.71723630000001
2553,8891.24512,399.3,0.88,218.3,420.0,88.91245119999999
2554,8910.98535,399.3,0.88,218.3,420.0,89.10985350000001
2555,8930.55859,399.3,0.88,218.3,420.0,89.30558590000001
2556,8949.62988,399.3,0.88,218.3,420.0,89.4962988
2557,8968.69824,399.3,0.88,218.3,420.0,89.68698239999999
2558,8988.20996,399.3,0.88,218.3,420.0,89.8820996
2559,9007.7959,399.3,0.88,218.3,420.0,90.07795899999999
2560,9027.30762,399.3,0.88,218.3,420.0,90.27307619999999
2561,9046.75586,399.3,0.88,218.3,420.0,90.46755859999999
2562,9066.20117,399.3,0.88,218.3,420.0,90.66201170000001
2563,9085.62891,399.3,0.88,218.3,420.0,90.8562891
2564,9105.04492,399.3,0.88,218.3,420.0,91.0504492
2565,9126.03223,399.3,0.88,218.3,420.0,91.26032230000001
2566,9147.31738,399.3,0.88,218.3,420.0,91.4731738
2567,9167.60547,399.3,0.88,218.3,420.0,91.67605470000001
2568,9187.44238,399.3,0.88,218.3,420.0,91.8744238
2569,9206.50879,399.3,0.88,218.3,420.0,92.0650879
2570,9224.43359,399.3,0.88,218.3,420.0,92.24433590000001
2571,9242.35645,399.3,0.88,218.3,420.0,92.4235645
2572,9261.82617,399.3,0.88,218.3,420.0,92.6182617
2573,9281.49414,399.3,0.88,218.3,420.0,92.81494140000001
2574,9300.67285,399.3,0.88,218.3,420.0,93.00672850000001
2575,9319.49219,399.3,0.88,218.3,420.0,93.19492190000001
2576,9338.2959,399.3,0.88,218.3,420.0,93.38295899999999
2577,9357.02734,399.3,0.88,218.3,420.0,93.5702734
2578,9375.74414,399.3,0.88,218.3,420.0,93.7574414
2579,9393.95703,399.3,0.88,218.3,420.0,93.9395703
2580,9412.0,399.3,0.88,218.3,420.0,94.12
2581,9429.85156,399.3,0.88,218.3,420.0,94.29851559999999
2582,9447.16602,399.3,0.88,218.3,420.0,94.4716602
2583,9464.46777,399.3,0.88,218.3,420.0,94.64467769999999
2584,9483.60059,399.3,0.88,218.3,420.0,94.8360059
2585,9503.57812,399.3,0.88,218.3,420.0,95.0357812
2586,9523.06836,399.3,0.88,218.3,420.0,95.23068359999999
2587,9541.80664,399.3,0.88,218.3,420.0,95.4180664
2588,9560.53027,399.3,0.88,218.3,420.0,95.6053027
2589,9578.31836,399.3,0.88,218.3,420.0,95.78318359999999
2590,9596.10449,399.3,0.88,218.3,420.0,95.96104489999999
