,Years(kyr),CH4(ppb),Temp(Celsius),Temp(Kelvin),CO2(ppm)
1969,748094.9,399.6666667,,,
1970,748653.2,407.6,,,
1971,749303.8,428.3333333,,,
1972,749805.3,400.9,,,
1973,750617.6,431.3333333,,,
1974,752070.0,409.6666667,,,
1975,752398.9,406.4,,,
1976,753189.6,429.0,,,
1977,753665.2,444.5,,,
1978,754370.5,419.0,,,
1979,754835.7,439.4,,,
1980,755045.1,473.3,,,
1981,755265.8,479.6666667,,,
1982,755557.8,505.3333333,,,
1983,756050.2,498.1,,,
1984,756193.3,497.6666667,,,
1985,756431.6,485.6666667,,,
1986,756866.5,421.0,,,
1987,757250.2,433.6,,,
1988,758065.2,462.3333333,,,
1989,758685.7,453.7,,,
1990,759624.4,473.2,,,
1991,760088.6,474.3,,,
1992,760876.8,521.0,,,
1993,761513.3,538.4,,,
1994,761867.7,556.0,,,
1995,762193.3,549.3333333,,,
1996,762634.7,563.3333333,,,
1997,762798.3,517.8,,,
1998,763133.6,535.0,,,
1999,763272.1,500.0,,,
2000,763555.4,469.6666667,,,
2001,763935.9,462.0,,,
2002,764296.1,466.7,,,
2003,765121.4,519.0,,,
2004,765671.2,486.4,,,
2005,766740.6,568.0,,,
2006,767349.6,569.8,,,
2007,767629.8,587.0,,,
2008,767776.6,616.3,,,
2009,768129.9,621.6666667,,,
2010,768344.1,629.7,,,
2011,768651.7,632.1,,,
2012,768980.6,646.6666667,,,
2013,769255.1,639.3333333,,,
2014,769590.8,556.0,,,
2015,769878.6,543.0,,,
2016,770063.6,538.6666667,,,
2017,770248.5,529.5,,,
2018,771049.3,565.6666667,,,
2019,771681.9,548.5,,,
2020,772575.4,583.3333333,,,
2021,773295.5,577.4,,,
2022,774043.8,617.6666667,,,
2023,774605.1,601.2,,,
2024,775460.3,657.6666667,,,
2025,776081.5,681.0,,,
2026,776810.3,614.0,,,
2027,777333.2,598.3,,,
2028,778144.6,616.0,,,
2029,778794.8,629.9,,,
2030,779682.9,633.3333333,,,
2031,780007.1,623.3,,,
2032,780900.5,639.3333333,,,
2033,781478.0,618.0,,,
2034,782157.5,653.3333333,,,
2035,782689.9,639.4,,,
2036,783436.1,686.3333333,,,
2037,784009.5,676.9,,,
2038,784539.9,723.0,,,
2039,784589.8,738.67,,,
2040,784698.6,699.0,,,
2041,784988.2,713.4,,,
2042,785723.2,659.3333333,,,
2043,786172.7,588.9,,,
2044,786864.7,561.6666667,,,
2045,787312.0,543.2,,,
2046,788087.6,540.3333333,,,
2047,788740.4,483.0,,,
2048,789426.6,503.0,,,
2049,790044.8,466.2,,,
2050,790877.0,469.6666667,,,
2051,791645.5,451.2,,,
2052,792449.6,419.6666667,,,
2053,792988.0,428.3,,,
2054,794369.7,418.0,,,
2055,795327.0,396.1,,,
2056,796467.4,457.8,,,
2057,797446.1,399.3,,,
2058,38.0,,,,
2059,46.0,,,,
2060,55.0,,,,
2061,64.0,,,,
2062,73.0,,,,
2063,81.0,,,,
2064,90.0,,,,
2065,99.0,,,,
2066,109.0,,,,
2067,119.0,,,,
2068,129.0,,,,
2069,139.0,,,,
2070,150.0,,,,
2071,160.0,,,,
2072,171.0,,,,
2073,181.0,,,,
2074,191.0,,,,
2075,201.0,,,,
2076,212.0,,,,
2077,223.0,,,,
2078,233.0,,,,
2079,244.0,,,,
2080,255.0,,,,
2081,266.0,,,,
2082,277.0,,,,
2083,289.0,,,,
2084,301.0,,,,
2085,312.0,,,,
2086,323.0,,,,
2087,335.0,,,,
2088,346.0,,,,
2089,358.0,,,,
2090,370.0,,,,
2091,382.0,,,,
2092,395.0,,,,
2093,407.0,,,,
2094,418.0,,,,
2095,430.0,,,,
2096,442.0,,,,
2097,454.0,,,,
2098,466.0,,,,
2099,478.0,,,,
2100,490.0,,,,
2101,503.0,,,,
2102,515.0,,,,
2103,528.0,,,,
2104,541.0,,,,
2105,554.0,,,,
2106,567.0,,,,
2107,580.0,,,,
2108,593.0,,,,
2109,606.0,,,,
2110,619.0,,,,
2111,632.0,,,,
2112,644.0,,,,
2113,658.0,,,,
2114,672.0,,,,
2115,686.0,,,,
2116,700.0,,,,
2117,715.0,,,,
2118,729.0,,,,
2119,744.0,,,,
2120,758.0,,,,
2121,772.0,,,,
2122,785.0,,,,
2123,798.0,,,,
2124,812.0,,,,
2125,824.0,,,,
2126,837.0,,,,
2127,849.0,,,,
2128,861.0,,,,
2129,875.0,,,,
2130,889.0,,,,
2131,903.0,,,,
2132,917.0,,,,
2133,931.0,,,,
2134,946.0,,,,
2135,961.0,,,,
2136,975.0,,,,
2137,990.0,,,,
2138,1004.0,,,,
2139,1018.0,,,,
2140,1032.0,,,,
2141,1046.0,,,,
2142,1060.0,,,,
2143,1074.0,,,,
2144,1089.0,,,,
2145,1103.0,,,,
2146,1118.0,,,,
2147,1132.0,,,,
2148,1146.0,,,,
2149,1160.0,,,,
2150,1174.0,,,,
2151,1188.0,,,,
2152,1201.0,,,,
2153,1215.0,,,,
2154,1229.0,,,,
2155,1243.0,,,,
2156,1258.0,,,,
2157,1272.0,,,,
2158,1286.0,,,,
2159,1301.0,,,,
2160,1315.0,,,,
2161,1330.0,,,,
2162,1344.0,,,,
2163,1358.0,,,,
2164,1372.0,,,,
2165,1386.0,,,,
2166,1400.0,,,,
2167,1415.0,,,,
2168,1431.0,,,,
2169,1447.0,,,,
2170,1463.0,,,,
2171,1478.0,,,,
2172,1494.0,,,,
2173,1509.0,,,,
2174,1525.0,,,,
2175,1540.0,,,,
2176,1556.0,,,,
2177,1571.0,,,,
2178,1588.0,,,,
2179,1604.0,,,,
2180,1620.0,,,,
2181,1637.0,,,,
2182,1654.0,,,,
2183,1670.0,,,,
2184,1686.0,,,,
2185,1702.0,,,,
2186,1719.0,,,,
2187,1736.0,,,,
2188,1754.0,,,,
2189,1770.0,,,,
2190,1787.0,,,,
2191,1804.0,,,,
2192,1821.0,,,,
2193,1839.0,,,,
2194,1856.0,,,,
2195,1872.0,,,,
2196,1888.0,,,,
2197,1905.0,,,,
2198,1922.0,,,,
2199,1938.0,,,,
2200,1955.0,,,,
2201,1972.0,,,,
2202,1990.0,,,,
2203,2007.0,,,,
2204,2025.0,,,,
2205,2043.0,,,,
2206,2060.0,,,,
2207,2078.0,,,,
2208,2095.0,,,,
2209,2112.0,,,,
2210,2129.0,,,,
2211,2147.0,,,,
2212,2165.0,,,,
2213,2183.0,,,,
2214,2202.0,,,,
2215,2219.0,,,,
2216,2236.0,,,,
2217,2253.0,,,,
2218,2270.0,,,,
2219,2288.0,,,,
2220,2306.0,,,,
2221,2326.0,,,,
2222,2346.0,,,,
2223,2366.0,,,,
2224,2385.0,,,,
2225,2404.0,,,,
2226,2423.0,,,,
2227,2443.0,,,,
2228,2462.0,,,,
2229,2480.0,,,,
2230,2499.0,,,,
2231,2517.0,,,,
2232,2535.0,,,,
2233,2552.0,,,,
2234,2570.0,,,,
2235,2589.0,,,,
2236,2607.0,,,,
2237,2624.0,,,,
2238,2641.0,,,,
2239,2659.0,,,,
2240,2678.0,,,,
2241,2696.0,,,,
2242,2714.0,,,,
2243,2732.0,,,,
2244,2750.0,,,,
2245,2767.0,,,,
2246,2784.0,,,,
2247,2801.0,,,,
2248,2818.0,,,,
2249,2835.0,,,,
2250,2851.0,,,,
2251,2869.0,,,,
2252,2888.0,,,,
2253,2906.0,,,,
2254,2924.0,,,,
2255,2942.0,,,,
2256,2961.0,,,,
2257,2980.0,,,,
2258,2999.0,,,,
2259,3018.0,,,,
2260,3037.0,,,,
2261,3055.0,,,,
2262,3074.0,,,,
2263,3092.0,,,,
2264,3110.0,,,,
2265,3128.0,,,,
2266,3146.0,,,,
2267,3165.0,,,,
2268,3185.0,,,,
2269,3206.0,,,,
2270,3226.0,,,,
2271,3246.0,,,,
2272,3267.0,,,,
2273,3286.0,,,,
2274,3306.0,,,,
2275,3325.0,,,,
2276,3345.0,,,,
2277,3365.0,,,,
2278,3385.0,,,,
2279,3405.0,,,,
2280,3425.0,,,,
2281,3445.0,,,,
2282,3464.0,,,,
2283,3483.0,,,,
2284,3503.0,,,,
2285,3522.0,,,,
2286,3540.0,,,,
2287,3559.0,,,,
2288,3578.0,,,,
2289,3598.0,,,,
2290,3617.0,,,,
2291,3635.0,,,,
2292,3653.0,,,,
2293,3672.0,,,,
2294,3690.0,,,,
2295,3708.0,,,,
2296,3727.0,,,,
2297,3745.0,,,,
2298,3763.0,,,,
2299,3782.0,,,,
2300,3802.0,,,,
2301,3821.0,,,,
2302,3841.0,,,,
2303,3861.0,,,,
2304,3880.0,,,,
2305,3900.0,,,,
2306,3919.0,,,,
2307,3939.0,,,,
2308,3960.0,,,,
2309,3979.0,,,,
2310,3999.0,,,,
2311,4019.0,,,,
2312,4037.0,,,,
2313,4056.0,,,,
2314,4076.0,,,,
2315,4095.0,,,,
2316,4114.0,,,,
2317,4134.0,,,,
2318,4153.0,,,,
2319,4173.0,,,,
2320,4192.0,,,,
2321,4212.0,,,,
2322,4231.0,,,,
2323,4250.0,,,,
2324,4269.0,,,,
2325,4288.0,,,,
2326,4306.0,,,,
2327,4326.0,,,,
2328,4346.0,,,,
2329,4367.0,,,,
2330,4386.0,,,,
2331,4406.0,,,,
2332,4425.0,,,,
2333,4445.0,,,,
2334,4464.0,,,,
2335,4483.0,,,,
2336,4502.0,,,,
2337,4521.0,,,,
2338,4541.0,,,,
2339,4562.0,,,,
2340,4582.0,,,,
2341,4601.0,,,,
2342,4621.0,,,,
2343,4641.0,,,,
2344,4661.0,,,,
2345,4680.0,,,,
2346,4701.0,,,,
2347,4720.0,,,,
2348,4740.0,,,,
2349,4760.0,,,,
2350,4780.0,,,,
2351,4801.0,,,,
2352,4821.0,,,,
2353,4842.0,,,,
2354,4862.0,,,,
2355,4882.0,,,,
2356,4901.0,,,,
2357,4920.0,,,,
2358,4939.0,,,,
2359,4958.0,,,,
2360,4977.0,,,,
2361,4997.0,,,,
2362,5017.0,,,,
2363,5037.0,,,,
2364,5056.0,,,,
2365,5077.0,,,,
2366,5097.0,,,,
2367,5117.0,,,,
2368,5136.0,,,,
2369,5156.0,,,,
2370,5174.0,,,,
2371,5193.0,,,,
2372,5212.0,,,,
2373,5232.0,,,,
2374,5253.0,,,,
2375,5273.0,,,,
2376,5292.0,,,,
2377,5312.0,,,,
2378,5331.0,,,,
2379,5350.0,,,,
2380,5369.0,,,,
2381,5389.0,,,,
2382,5408.0,,,,
2383,5430.0,,,,
2384,5452.0,,,,
2385,5474.0,,,,
2386,5495.0,,,,
2387,5516.0,,,,
2388,5538.0,,,,
2389,5560.0,,,,
2390,5579.0,,,,
2391,5597.0,,,,
2392,5617.0,,,,
2393,5636.0,,,,
2394,5656.0,,,,
2395,5676.0,,,,
2396,5696.0,,,,
2397,5716.0,,,,
2398,5736.0,,,,
2399,5756.0,,,,
2400,5774.0,,,,
2401,5793.0,,,,
2402,5811.0,,,,
2403,5830.0,,,,
2404,5849.0,,,,
2405,5868.0,,,,
2406,5886.0,,,,
2407,5905.0,,,,
2408,5925.0,,,,
2409,5946.0,,,,
2410,5967.0,,,,
2411,5988.0,,,,
2412,6008.0,,,,
2413,6027.0,,,,
2414,6047.0,,,,
2415,6066.0,,,,
2416,6086.0,,,,
2417,6106.0,,,,
2418,6126.0,,,,
2419,6146.0,,,,
2420,6165.0,,,,
2421,6185.0,,,,
2422,6205.0,,,,
2423,6224.0,,,,
2424,6244.0,,,,
2425,6265.0,,,,
2426,6285.0,,,,
2427,6306.0,,,,
2428,6325.0,,,,
2429,6346.0,,,,
2430,6367.0,,,,
2431,6387.0,,,,
2432,6409.0,,,,
2433,6430.0,,,,
2434,6449.0,,,,
2435,6468.0,,,,
2436,6487.0,,,,
2437,6508.0,,,,
2438,6530.0,,,,
2439,6550.0,,,,
2440,6569.0,,,,
2441,6590.0,,,,
2442,6611.0,,,,
2443,6633.0,,,,
2444,6654.0,,,,
2445,6675.0,,,,
2446,6695.0,,,,
2447,6714.0,,,,
2448,6734.0,,,,
2449,6754.0,,,,
2450,6775.0,,,,
2451,6796.0,,,,
2452,6817.0,,,,
2453,6837.0,,,,
2454,6857.0,,,,
2455,6876.0,,,,
2456,6894.0,,,,
2457,6913.0,,,,
2458,6933.0,,,,
2459,6953.0,,,,
2460,6973.0,,,,
2461,6993.0,,,,
2462,7013.0,,,,
2463,7034.0,,,,
2464,7055.0,,,,
2465,7076.0,,,,
2466,7096.0,,,,
2467,7117.0,,,,
2468,7138.0,,,,
2469,7159.0,,,,
2470,7183.0,,,,
2471,7206.0,,,,
2472,7227.0,,,,
2473,7248.0,,,,
2474,7270.0,,,,
2475,7291.0,,,,
2476,7311.0,,,,
2477,7329.0,,,,
2478,7349.0,,,,
2479,7370.0,,,,
2480,7392.0,,,,
2481,7414.0,,,,
2482,7436.0,,,,
2483,7457.0,,,,
2484,7477.0,,,,
2485,7498.0,,,,
2486,7518.0,,,,
2487,7538.0,,,,
2488,7557.0,,,,
2489,7576.0,,,,
2490,7595.0,,,,
2491,7614.0,,,,
2492,7633.0,,,,
2493,7654.0,,,,
2494,7675.0,,,,
2495,7694.0,,,,
2496,7713.0,,,,
2497,7733.0,,,,
2498,7753.0,,,,
2499,7773.0,,,,
2500,7792.0,,,,
2501,7812.0,,,,
2502,7833.0,,,,
2503,7854.0,,,,
2504,7874.0,,,,
2505,7893.0,,,,
2506,7913.0,,,,
2507,7932.0,,,,
2508,7952.0,,,,
2509,7973.0,,,,
2510,7994.0,,,,
2511,8016.0,,,,
2512,8037.0,,,,
2513,8060.0,,,,
2514,8082.0,,,,
2515,8104.0,,,,
2516,8124.0,,,,
2517,8145.0,,,,
2518,8168.0,,,,
2519,8191.0,,,,
2520,8213.0,,,,
2521,8235.0,,,,
2522,8255.0,,,,
2523,8276.0,,,,
2524,8297.0,,,,
2525,8318.0,,,,
2526,8339.0,,,,
2527,8361.0,,,,
2528,8383.0,,,,
2529,8405.0,,,,
2530,8426.0,,,,
2531,8447.0,,,,
2532,8468.0,,,,
2533,8488.0,,,,
2534,8508.0,,,,
2535,8528.0,,,,
2536,8549.0,,,,
2537,8569.0,,,,
2538,8589.0,,,,
2539,8608.0,,,,
2540,8628.0,,,,
2541,8648.0,,,,
2542,8668.0,,,,
2543,8688.0,,,,
2544,8708.0,,,,
2545,8729.0,,,,
2546,8750.0,,,,
2547,8769.0,,,,
2548,8789.0,,,,
2549,8811.0,,,,
2550,8833.0,,,,
2551,8852.0,,,,
2552,8871.0,,,,
2553,8891.0,,,,
2554,8910.0,,,,
2555,8930.0,,,,
2556,8949.0,,,,
2557,8968.0,,,,
2558,8988.0,,,,
2559,9007.0,,,,
2560,9027.0,,,,
2561,9046.0,,,,
2562,9066.0,,,,
2563,9085.0,,,,
2564,9105.0,,,,
2565,9126.0,,,,
2566,9147.0,,,,
2567,9167.0,,,,
2568,9187.0,,,,
2569,9206.0,,,,
2570,9224.0,,,,
2571,9242.0,,,,
2572,9261.0,,,,
2573,9281.0,,,,
2574,9300.0,,,,
2575,9319.0,,,,
2576,9338.0,,,,
2577,9357.0,,,,
2578,9375.0,,,,
2579,9393.0,,,,
2580,9412.0,,,,
2581,9429.0,,,,
2582,9447.0,,,,
2583,9464.0,,,,
2584,9483.0,,,,
2585,9503.0,,,,
2586,9523.0,,,,
2587,9541.0,,,,
2588,9560.0,,,,
2589,9578.0,,,,
2590,9596.0,,,,
2591,9614.0,,,,
2592,9633.0,,,,
2593,9651.0,,,,
2594,9669.0,,,,
2595,9686.0,,,,
2596,9703.0,,,,
2597,9721.0,,,,
2598,9738.0,,,,
2599,9755.0,,,,
2600,9771.0,,,,
2601,9788.0,,,,
2602,9808.0,,,,
2603,9828.0,,,,
2604,9847.0,,,,
2605,9866.0,,,,
2606,9884.0,,,,
2607,9901.0,,,,
2608,9919.0,,,,
2609,9938.0,,,,
2610,9957.0,,,,
2611,9975.0,,,,
2612,9993.0,,,,
2613,10011.0,,,,
2614,10029.0,,,,
2615,10046.0,,,,
2616,10064.0,,,,
2617,10082.0,,,,
2618,10100.0,,,,
2619,10117.0,,,,
2620,10134.0,,,,
2621,10151.0,,,,
2622,10169.0,,,,
2623,10186.0,,,,
2624,10204.0,,,,
2625,10222.0,,,,
2626,10240.0,,,,
2627,10259.0,,,,
2628,10277.0,,,,
2629,10295.0,,,,
2630,10313.0,,,,
2631,10331.0,,,,
2632,10349.0,,,,
2633,10368.0,,,,
2634,10387.0,,,,
2635,10406.0,,,,
2636,10425.0,,,,
2637,10444.0,,,,
2638,10462.0,,,,
2639,10478.0,,,,
2640,10494.0,,,,
2641,10511.0,,,,
2642,10527.0,,,,
2643,10543.0,,,,
2644,10561.0,,,,
2645,10580.0,,,,
2646,10599.0,,,,
2647,10617.0,,,,
2648,10636.0,,,,
2649,10654.0,,,,
2650,10672.0,,,,
2651,10690.0,,,,
2652,10708.0,,,,
2653,10726.0,,,,
2654,10746.0,,,,
2655,10765.0,,,,
2656,10784.0,,,,
2657,10802.0,,,,
2658,10820.0,,,,
2659,10838.0,,,,
2660,10856.0,,,,
2661,10875.0,,,,
2662,10894.0,,,,
2663,10912.0,,,,
2664,10930.0,,,,
2665,10949.0,,,,
2666,10968.0,,,,
2667,10988.0,,,,
2668,11006.0,,,,
2669,11023.0,,,,
2670,11041.0,,,,
2671,11060.0,,,,
2672,11078.0,,,,
2673,11097.0,,,,
2674,11116.0,,,,
2675,11136.0,,,,
2676,11156.0,,,,
2677,11175.0,,,,
2678,11192.0,,,,
2679,11209.0,,,,
2680,11227.0,,,,
2681,11245.0,,,,
2682,11264.0,,,,
2683,11283.0,,,,
2684,11302.0,,,,
2685,11318.0,,,,
2686,11335.0,,,,
2687,11353.0,,,,
2688,11372.0,,,,
2689,11391.0,,,,
2690,11410.0,,,,
2691,11430.0,,,,
2692,11448.0,,,,
2693,11465.0,,,,
2694,11482.0,,,,
2695,11499.0,,,,
2696,11516.0,,,,
2697,11534.0,,,,
2698,11554.0,,,,
2699,11573.0,,,,
2700,11592.0,,,,
2701,11612.0,,,,
2702,11630.0,,,,
2703,11649.0,,,,
2704,11667.0,,,,
2705,11685.0,,,,
2706,11703.0,,,,
2707,11722.0,,,,
2708,11741.0,,,,
2709,11760.0,,,,
2710,11778.0,,,,
2711,11798.0,,,,
2712,11819.0,,,,
2713,11841.0,,,,
2714,11862.0,,,,
2715,11883.0,,,,
2716,11905.0,,,,
2717,11926.0,,,,
2718,11949.0,,,,
2719,11972.0,,,,
2720,11993.0,,,,
2721,12014.0,,,,
2722,12036.0,,,,
2723,12059.0,,,,
2724,12082.0,,,,
2725,12105.0,,,,
2726,12130.0,,,,
2727,12156.0,,,,
2728,12180.0,,,,
2729,12204.0,,,,
2730,12227.0,,,,
2731,12249.0,,,,
2732,12273.0,,,,
2733,12297.0,,,,
2734,12323.0,,,,
2735,12349.0,,,,
2736,12375.0,,,,
2737,12401.0,,,,
2738,12427.0,,,,
2739,12452.0,,,,
2740,12477.0,,,,
2741,12503.0,,,,
2742,12530.0,,,,
2743,12559.0,,,,
2744,12588.0,,,,
2745,12617.0,,,,
2746,12645.0,,,,
2747,12673.0,,,,
2748,12700.0,,,,
2749,12727.0,,,,
2750,12754.0,,,,
2751,12784.0,,,,
2752,12812.0,,,,
2753,12840.0,,,,
2754,12867.0,,,,
2755,12894.0,,,,
2756,12921.0,,,,
2757,12949.0,,,,
2758,12978.0,,,,
2759,13005.0,,,,
2760,13032.0,,,,
2761,13058.0,,,,
2762,13086.0,,,,
2763,13115.0,,,,
2764,13143.0,,,,
2765,13170.0,,,,
2766,13195.0,,,,
2767,13221.0,,,,
2768,13248.0,,,,
2769,13274.0,,,,
2770,13300.0,,,,
2771,13326.0,,,,
2772,13353.0,,,,
2773,13383.0,,,,
2774,13412.0,,,,
2775,13440.0,,,,
2776,13467.0,,,,
2777,13494.0,,,,
2778,13519.0,,,,
2779,13545.0,,,,
2780,13572.0,,,,
2781,13600.0,,,,
2782,13629.0,,,,
2783,13658.0,,,,
2784,13686.0,,,,
2785,13714.0,,,,
2786,13742.0,,,,
2787,13770.0,,,,
2788,13796.0,,,,
2789,13822.0,,,,
2790,13848.0,,,,
2791,13875.0,,,,
2792,13903.0,,,,
2793,13929.0,,,,
2794,13955.0,,,,
2795,13978.0,,,,
2796,14002.0,,,,
2797,14027.0,,,,
2798,14053.0,,,,
2799,14080.0,,,,
2800,14106.0,,,,
2801,14131.0,,,,
2802,14155.0,,,,
2803,14179.0,,,,
2804,14204.0,,,,
2805,14229.0,,,,
2806,14251.0,,,,
2807,14272.0,,,,
2808,14294.0,,,,
2809,14317.0,,,,
2810,14340.0,,,,
2811,14364.0,,,,
2812,14390.0,,,,
2813,14417.0,,,,
2814,14441.0,,,,
2815,14466.0,,,,
2816,14493.0,,,,
2817,14520.0,,,,
2818,14546.0,,,,
2819,14573.0,,,,
2820,14601.0,,,,
2821,14630.0,,,,
2822,14659.0,,,,
2823,14687.0,,,,
2824,14715.0,,,,
2825,14743.0,,,,
2826,14770.0,,,,
2827,14796.0,,,,
2828,14823.0,,,,
2829,14849.0,,,,
2830,14876.0,,,,
2831,14904.0,,,,
2832,14933.0,,,,
2833,14958.0,,,,
2834,14984.0,,,,
2835,15013.0,,,,
2836,15042.0,,,,
2837,15069.0,,,,
2838,15097.0,,,,
2839,15124.0,,,,
2840,15152.0,,,,
2841,15181.0,,,,
2842,15211.0,,,,
2843,15242.0,,,,
2844,15273.0,,,,
2845,15304.0,,,,
2846,15335.0,,,,
2847,15366.0,,,,
2848,15397.0,,,,
2849,15427.0,,,,
2850,15456.0,,,,
2851,15487.0,,,,
2852,15518.0,,,,
2853,15549.0,,,,
2854,15581.0,,,,
2855,15612.0,,,,
2856,15641.0,,,,
2857,15672.0,,,,
2858,15703.0,,,,
2859,15733.0,,,,
2860,15765.0,,,,
2861,15797.0,,,,
2862,15829.0,,,,
2863,15861.0,,,,
2864,15894.0,,,,
2865,15927.0,,,,
2866,15959.0,,,,
2867,15993.0,,,,
2868,16028.0,,,,
2869,16063.0,,,,
2870,16096.0,,,,
2871,16128.0,,,,
2872,16161.0,,,,
2873,16195.0,,,,
2874,16230.0,,,,
2875,16265.0,,,,
2876,16299.0,,,,
2877,16333.0,,,,
2878,16368.0,,,,
2879,16404.0,,,,
2880,16440.0,,,,
2881,16478.0,,,,
2882,16515.0,,,,
2883,16552.0,,,,
2884,16589.0,,,,
2885,16626.0,,,,
2886,16665.0,,,,
2887,16705.0,,,,
2888,16744.0,,,,
2889,16784.0,,,,
2890,16825.0,,,,
2891,16867.0,,,,
2892,16907.0,,,,
2893,16946.0,,,,
2894,16986.0,,,,
2895,17024.0,,,,
2896,17066.0,,,,
2897,17105.0,,,,
2898,17148.0,,,,
2899,17190.0,,,,
2900,17232.0,,,,
2901,17275.0,,,,
2902,17317.0,,,,
2903,17361.0,,,,
2904,17407.0,,,,
2905,17452.0,,,,
2906,17498.0,,,,
2907,17545.0,,,,
2908,17586.0,,,,
2909,17630.0,,,,
2910,17675.0,,,,
2911,17719.0,,,,
2912,17764.0,,,,
2913,17809.0,,,,
2914,17856.0,,,,
2915,17903.0,,,,
2916,17948.0,,,,
2917,17993.0,,,,
2918,18037.0,,,,
2919,18082.0,,,,
2920,18128.0,,,,
2921,18173.0,,,,
2922,18219.0,,,,
2923,18265.0,,,,
2924,18311.0,,,,
2925,18361.0,,,,
2926,18404.0,,,,
2927,18449.0,,,,
2928,18493.0,,,,
2929,18539.0,,,,
2930,18585.0,,,,
2931,18632.0,,,,
2932,18677.0,,,,
2933,18723.0,,,,
2934,18769.0,,,,
2935,18815.0,,,,
2936,18862.0,,,,
2937,18907.0,,,,
2938,18952.0,,,,
2939,19001.0,,,,
2940,19048.0,,,,
2941,19093.0,,,,
2942,19139.0,,,,
2943,19184.0,,,,
2944,19225.0,,,,
2945,19271.0,,,,
2946,19317.0,,,,
2947,19364.0,,,,
2948,19411.0,,,,
2949,19458.0,,,,
2950,19506.0,,,,
2951,19555.0,,,,
2952,19602.0,,,,
2953,19652.0,,,,
2954,19700.0,,,,
2955,19745.0,,,,
2956,19789.0,,,,
2957,19833.0,,,,
2958,19880.0,,,,
2959,19930.0,,,,
2960,19979.0,,,,
2961,20025.0,,,,
2962,20071.0,,,,
2963,20117.0,,,,
2964,20163.0,,,,
2965,20210.0,,,,
2966,20257.0,,,,
2967,20304.0,,,,
2968,20352.0,,,,
2969,20401.0,,,,
2970,20450.0,,,,
2971,20495.0,,,,
2972,20540.0,,,,
2973,20587.0,,,,
2974,20634.0,,,,
2975,20682.0,,,,
2976,20730.0,,,,
2977,20776.0,,,,
2978,20823.0,,,,
2979,20870.0,,,,
2980,20917.0,,,,
2981,20965.0,,,,
2982,21014.0,,,,
2983,21062.0,,,,
2984,21109.0,,,,
2985,21154.0,,,,
2986,21201.0,,,,
2987,21250.0,,,,
2988,21299.0,,,,
2989,21346.0,,,,
2990,21390.0,,,,
2991,21434.0,,,,
2992,21482.0,,,,
2993,21530.0,,,,
2994,21577.0,,,,
2995,21625.0,,,,
2996,21675.0,,,,
2997,21724.0,,,,
2998,21770.0,,,,
2999,21814.0,,,,
3000,21859.0,,,,
3001,21906.0,,,,
3002,21953.0,,,,
3003,22001.0,,,,
3004,22049.0,,,,
3005,22099.0,,,,
3006,22149.0,,,,
3007,22198.0,,,,
3008,22244.0,,,,
3009,22295.0,,,,
3010,22345.0,,,,
3011,22389.0,,,,
3012,22435.0,,,,
3013,22483.0,,,,
3014,22529.0,,,,
3015,22576.0,,,,
3016,22625.0,,,,
3017,22673.0,,,,
3018,22723.0,,,,
3019,22771.0,,,,
3020,22820.0,,,,
3021,22869.0,,,,
3022,22918.0,,,,
3023,22967.0,,,,
3024,23013.0,,,,
3025,23059.0,,,,
3026,23104.0,,,,
3027,23148.0,,,,
3028,23194.0,,,,
3029,23241.0,,,,
3030,23288.0,,,,
3031,23339.0,,,,
3032,23388.0,,,,
3033,23435.0,,,,
3034,23483.0,,,,
3035,23528.0,,,,
3036,23575.0,,,,
3037,23622.0,,,,
3038,23667.0,,,,
3039,23714.0,,,,
3040,23762.0,,,,
3041,23811.0,,,,
3042,23864.0,,,,
3043,23915.0,,,,
3044,23965.0,,,,
3045,24015.0,,,,
3046,24069.0,,,,
3047,24119.0,,,,
3048,24168.0,,,,
3049,24215.0,,,,
3050,24263.0,,,,
3051,24313.0,,,,
3052,24362.0,,,,
3053,24414.0,,,,
3054,24466.0,,,,
3055,24510.0,,,,
3056,24558.0,,,,
3057,24609.0,,,,
3058,24662.0,,,,
3059,24714.0,,,,
3060,24766.0,,,,
3061,24817.0,,,,
3062,24867.0,,,,
3063,24919.0,,,,
3064,24968.0,,,,
3065,25020.0,,,,
3066,25072.0,,,,
3067,25123.0,,,,
3068,25172.0,,,,
3069,25222.0,,,,
3070,25275.0,,,,
3071,25330.0,,,,
3072,25383.0,,,,
3073,25435.0,,,,
3074,25486.0,,,,
3075,25538.0,,,,
3076,25589.0,,,,
3077,25639.0,,,,
3078,25690.0,,,,
3079,25742.0,,,,
3080,25795.0,,,,
3081,25847.0,,,,
3082,25899.0,,,,
3083,25949.0,,,,
3084,26000.0,,,,
3085,26053.0,,,,
3086,26102.0,,,,
3087,26154.0,,,,
3088,26206.0,,,,
3089,26256.0,,,,
3090,26311.0,,,,
3091,26363.0,,,,
3092,26412.0,,,,
3093,26465.0,,,,
3094,26515.0,,,,
3095,26566.0,,,,
3096,26619.0,,,,
3097,26673.0,,,,
3098,26726.0,,,,
3099,26777.0,,,,
3100,26827.0,,,,
3101,26879.0,,,,
3102,26933.0,,,,
3103,26985.0,,,,
3104,27037.0,,,,
3105,27089.0,,,,
3106,27141.0,,,,
3107,27192.0,,,,
3108,27240.0,,,,
3109,27287.0,,,,
3110,27332.0,,,,
